"location" "new_cases" "new_deaths"
"947" "Bolivia" 124 5
"948" "Bolivia" 87 6
"949" "Bolivia" 121 4
"950" "Bolivia" 84 5
"951" "Bolivia" 195 11
"952" "Bolivia" 185 4
"953" "Bolivia" 171 8
"954" "Bolivia" 119 4
"955" "Bolivia" 275 4
"956" "Bolivia" 133 6
"957" "Bolivia" 184 14
"958" "Bolivia" 224 10
"959" "Bolivia" 205 12
"960" "Bolivia" 249 1
"961" "Bolivia" 262 4
"962" "Bolivia" 175 5
"963" "Bolivia" 218 15
"964" "Bolivia" 438 10
"965" "Bolivia" 268 16
"966" "Bolivia" 392 15
"967" "Bolivia" 336 10
"968" "Bolivia" 348 10
"969" "Bolivia" 397 11
"970" "Bolivia" 476 13
"971" "Bolivia" 632 6
"972" "Bolivia" 619 13
"973" "Bolivia" 344 7
"974" "Bolivia" 861 10
"975" "Bolivia" 390 3
"976" "Bolivia" 549 30
"977" "Bolivia" 460 33
"978" "Bolivia" 647 24
"979" "Bolivia" 607 15
"980" "Bolivia" 483 12
"981" "Bolivia" 630 27
"982" "Bolivia" 285 11
"983" "Bolivia" 306 10
"984" "Bolivia" 695 12
"985" "Bolivia" 637 25
"986" "Bolivia" 884 21
"987" "Bolivia" 764 26
"988" "Bolivia" 913 26
"989" "Bolivia" 617 26
"990" "Bolivia" 614 21
"991" "Bolivia" 810 27
"992" "Bolivia" 802 20
"993" "Bolivia" 814 18
"994" "Bolivia" 977 18
"995" "Bolivia" 1036 25
"996" "Bolivia" 876 33
"997" "Bolivia" 1105 47
"998" "Bolivia" 896 26
"999" "Bolivia" 1098 30
"1000" "Bolivia" 1016 37
"1001" "Bolivia" 920 21
"1002" "Bolivia" 1253 36
"1003" "Bolivia" 848 44
"1004" "Bolivia" 601 57
"1005" "Bolivia" 1094 52
"1006" "Bolivia" 1008 78
"1007" "Bolivia" 1301 70
"1008" "Bolivia" 1290 49
"1009" "Bolivia" 1253 58
"1010" "Bolivia" 1226 56
"1011" "Bolivia" 1212 42
"1012" "Bolivia" 1036 54
"1013" "Bolivia" 1439 47
"1014" "Bolivia" 1129 61
"1015" "Bolivia" 1452 64
"1016" "Bolivia" 1635 52
"1017" "Bolivia" 987 53
"1018" "Bolivia" 1063 59
"1019" "Bolivia" 1617 32
"1020" "Bolivia" 1351 44
"1021" "Bolivia" 1938 42
"1022" "Bolivia" 1946 65
"1023" "Bolivia" 2036 57
"1024" "Bolivia" 1444 45
"1025" "Bolivia" 1409 67
"1026" "Bolivia" 1366 55
"1027" "Bolivia" 1778 55
"1028" "Bolivia" 1117 79
"1029" "Bolivia" 1204 66
"1030" "Bolivia" 1825 62
"1031" "Bolivia" 1148 48
"1032" "Bolivia" 1752 64
"1033" "Bolivia" 1146 73
"1034" "Bolivia" 1207 88
"1035" "Bolivia" 1700 86
"1036" "Bolivia" 1555 83
"1037" "Bolivia" 2004 87
"1038" "Bolivia" 1360 89
"1039" "Bolivia" 1693 75
"1040" "Bolivia" 1515 92
"1041" "Bolivia" 1780 65
"1042" "Bolivia" 1282 80
"1043" "Bolivia" 1468 59
"1044" "Bolivia" 1164 63
"1045" "Bolivia" 944 53
"1046" "Bolivia" 1636 72
"1047" "Bolivia" 1693 49
"1048" "Bolivia" 1743 66
"1049" "Bolivia" 1388 57
"1050" "Bolivia" 1491 55
"1051" "Bolivia" 1196 64
"1052" "Bolivia" 1198 55
"1053" "Bolivia" 879 65
"1054" "Bolivia" 1796 49
"1055" "Bolivia" 2031 61
"1056" "Bolivia" 1015 72
"1057" "Bolivia" 1370 61
"1058" "Bolivia" 992 76
"1059" "Bolivia" 722 67
"1060" "Bolivia" 999 69
"1061" "Bolivia" 851 86
"1062" "Bolivia" 1095 62
"1063" "Bolivia" 1035 65
"1064" "Bolivia" 1280 55
"1065" "Bolivia" 945 92
"1066" "Bolivia" 614 28
"1067" "Bolivia" 630 61
"1068" "Bolivia" 669 74
"1069" "Bolivia" 661 102
"1070" "Bolivia" 853 85
"1071" "Bolivia" 799 55
"1072" "Bolivia" 661 55
"1073" "Bolivia" 528 0
"1074" "Bolivia" 835 1656
"1075" "Bolivia" 704 43
"1076" "Bolivia" 1037 49
"1077" "Bolivia" 860 47
"1078" "Bolivia" 967 57
"1079" "Bolivia" 810 47
"1080" "Bolivia" 809 47
"1081" "Bolivia" 828 50
"1082" "Bolivia" 667 53
"1083" "Bolivia" 586 31
"1084" "Bolivia" 547 33
"1085" "Bolivia" 632 39
"1086" "Bolivia" 419 36
"1087" "Bolivia" 206 31
"1088" "Bolivia" 310 37
"1089" "Bolivia" 467 39
"1090" "Bolivia" 537 38
"1091" "Bolivia" 628 34
"1092" "Bolivia" 604 35
"1093" "Bolivia" 370 28
"1094" "Bolivia" 309 30
"1095" "Bolivia" 322 42
"1096" "Bolivia" 418 31
"1097" "Bolivia" 670 34
"1098" "Bolivia" 405 36
"1099" "Bolivia" 503 44
"1100" "Bolivia" 350 28
"1101" "Bolivia" 299 28
"1102" "Bolivia" 239 28
"1103" "Bolivia" 361 27
"1104" "Bolivia" 238 36
"1105" "Bolivia" 263 36
"1106" "Bolivia" 257 34
"1107" "Bolivia" 237 30
"1108" "Bolivia" 111 16
"1109" "Bolivia" 121 18
"1110" "Bolivia" 227 25
"1111" "Bolivia" 219 26
"1112" "Bolivia" 178 30
"1113" "Bolivia" 243 32
"1114" "Bolivia" 148 24
"1115" "Bolivia" 61 18
"1116" "Bolivia" 119 21
"1117" "Bolivia" 147 24
"1118" "Bolivia" 191 32
"1119" "Bolivia" 217 26
"1120" "Bolivia" 167 24
"1121" "Bolivia" 167 19
"1122" "Bolivia" 74 18
"1123" "Bolivia" 99 13
"1124" "Bolivia" 172 14
"1125" "Bolivia" 197 22
"1126" "Bolivia" 163 11
"1127" "Bolivia" 147 10
"1128" "Bolivia" 126 10
"1129" "Bolivia" 76 6
"1130" "Bolivia" 34 10
"1131" "Bolivia" 69 10
"1132" "Bolivia" 126 7
"1133" "Bolivia" 139 10
"1134" "Bolivia" 142 13
"1135" "Bolivia" 84 9
"1136" "Bolivia" 48 5
"1137" "Bolivia" 86 7
"1138" "Bolivia" 103 6
"1139" "Bolivia" 112 10
"1140" "Bolivia" 113 7
"1141" "Bolivia" 180 10
"1142" "Bolivia" 112 6
"1143" "Bolivia" 65 8
"1144" "Bolivia" 125 10
"1145" "Bolivia" 102 7
"1146" "Bolivia" 96 9
"1147" "Bolivia" 187 14
"1148" "Bolivia" 98 11
"1149" "Bolivia" 68 4
"1150" "Bolivia" 56 3
"1151" "Bolivia" 56 9
"1152" "Bolivia" 113 12
"1153" "Bolivia" 129 5
"1154" "Bolivia" 114 6
"1155" "Bolivia" 104 4
"1156" "Bolivia" 98 6
"1157" "Bolivia" 30 3
"1158" "Bolivia" 86 5
"1159" "Bolivia" 102 6
"1160" "Bolivia" 184 9
"1161" "Bolivia" 192 10
"1162" "Bolivia" 139 5
"1163" "Bolivia" 167 5
"1164" "Bolivia" 68 3
"1165" "Bolivia" 97 2
"1166" "Bolivia" 189 5
"1167" "Bolivia" 214 2
"1168" "Bolivia" 325 4
"1169" "Bolivia" 312 5
"1170" "Bolivia" 333 1
"1171" "Bolivia" 120 4
"1172" "Bolivia" 195 6
"1173" "Bolivia" 371 2
"1174" "Bolivia" 498 3
"1175" "Bolivia" 451 2
"1176" "Bolivia" 484 2
"1177" "Bolivia" 621 2
"1178" "Bolivia" 253 1
"1179" "Bolivia" 362 7
"1180" "Bolivia" 674 9
"1181" "Bolivia" 1005 13
"1182" "Bolivia" 1057 11
"1183" "Bolivia" 469 7
"1184" "Bolivia" 759 10
"1185" "Bolivia" 494 5
"1186" "Bolivia" 751 8
"1187" "Bolivia" 1293 29
"1188" "Bolivia" 1485 14
"1189" "Bolivia" 1752 16
"1190" "Bolivia" 861 10
"1191" "Bolivia" 1070 11
"1192" "Bolivia" 606 15
"1193" "Bolivia" 1010 18
"1194" "Bolivia" 1597 22
"1195" "Bolivia" 1713 46
"1196" "Bolivia" 1910 17
"1197" "Bolivia" 2263 24
"1198" "Bolivia" 1644 23
"1199" "Bolivia" 1098 25
"1200" "Bolivia" 1392 39
"1201" "Bolivia" 1473 39
"1202" "Bolivia" 2057 39
"1203" "Bolivia" 2198 37
"1204" "Bolivia" 2573 41
"1205" "Bolivia" 2091 25
"1206" "Bolivia" 1503 40
"1207" "Bolivia" 1550 44
"1208" "Bolivia" 2357 42
"1209" "Bolivia" 2655 42
"1210" "Bolivia" 2648 54
"1211" "Bolivia" 1864 53
"1212" "Bolivia" 1732 56
"1213" "Bolivia" 1048 58
"1214" "Bolivia" 1781 66
"1215" "Bolivia" 2390 54
"1216" "Bolivia" 2866 62
"1217" "Bolivia" 2652 59
"1218" "Bolivia" 2666 53
"1219" "Bolivia" 2005 51
"1220" "Bolivia" 1438 49
"1221" "Bolivia" 1464 60
"1222" "Bolivia" 2127 74
"1223" "Bolivia" 2021 58
"1224" "Bolivia" 1787 62
"1225" "Bolivia" 1676 54
"1226" "Bolivia" 1218 66
"1227" "Bolivia" 839 43
"1228" "Bolivia" 1220 68
"1229" "Bolivia" 1544 65
"1230" "Bolivia" 1771 67
"1231" "Bolivia" 1352 48
"1232" "Bolivia" 1244 63
"1233" "Bolivia" 938 48
"1234" "Bolivia" 696 47
"1235" "Bolivia" 412 32
"1236" "Bolivia" 562 40
"1237" "Bolivia" 789 29
"1238" "Bolivia" 1029 50
"1239" "Bolivia" 1152 37
"1240" "Bolivia" 1095 27
"1241" "Bolivia" 521 24
"1242" "Bolivia" 884 29
"1243" "Bolivia" 1204 38
"1244" "Bolivia" 1339 39
"1245" "Bolivia" 1103 30
"1246" "Bolivia" 1069 32
"1247" "Bolivia" 656 19
"1248" "Bolivia" 463 21
"1249" "Bolivia" 757 17
"1250" "Bolivia" 790 37
"1251" "Bolivia" 834 31
"1252" "Bolivia" 969 27
"1253" "Bolivia" 937 28
"1254" "Bolivia" 653 18
"1255" "Bolivia" 323 16
"1256" "Bolivia" 463 22
"1257" "Bolivia" 885 13
"1258" "Bolivia" 841 26
"1259" "Bolivia" 778 19
"1260" "Bolivia" 1084 27
"1261" "Bolivia" 680 14
"1262" "Bolivia" 385 14
"1263" "Bolivia" 670 16
"1264" "Bolivia" 929 23
"1265" "Bolivia" 1068 18
"1266" "Bolivia" 885 13
"1267" "Bolivia" 867 13
"1268" "Bolivia" 603 10
"1269" "Bolivia" 223 9
"1270" "Bolivia" 573 14
"1271" "Bolivia" 879 19
"1272" "Bolivia" 973 14
"1273" "Bolivia" 774 24
"1274" "Bolivia" 878 12
"1275" "Bolivia" 591 22
"1276" "Bolivia" 326 21
"1277" "Bolivia" 719 25
"1278" "Bolivia" 1072 28
"1279" "Bolivia" 992 18
"1280" "Bolivia" 916 23
"1281" "Bolivia" 620 25
"1282" "Bolivia" 520 11
"1283" "Bolivia" 467 8
"1284" "Bolivia" 458 20
"1285" "Bolivia" 1498 22
"1286" "Bolivia" 1076 19
"1287" "Bolivia" 1241 27
"1288" "Bolivia" 1442 16
"1289" "Bolivia" 921 14
"1290" "Bolivia" 525 9
"1291" "Bolivia" 989 18
"1292" "Bolivia" 1099 27
"1293" "Bolivia" 1108 23
"1294" "Bolivia" 823 84
"1295" "Bolivia" 1246 22
"1296" "Bolivia" 0 0
"1297" "Bolivia" 1706 23
"1298" "Bolivia" 1296 18
"1299" "Bolivia" 1313 29
"1300" "Bolivia" 1386 36
"1301" "Bolivia" 1330 27
"1302" "Bolivia" 1501 25
"1303" "Bolivia" 1293 29
"1304" "Bolivia" 474 12
"1305" "Bolivia" 1119 37
"1306" "Bolivia" 1480 24
"1307" "Bolivia" 1573 35
"1308" "Bolivia" 0 0
"1309" "Bolivia" 1901 31
"1310" "Bolivia" 2795 58
"1311" "Bolivia" 0 0
"1312" "Bolivia" 2457 26
"1313" "Bolivia" 0 0
"1314" "Bolivia" 1588 47
"1315" "Bolivia" 3618 69
"1316" "Bolivia" 0 0
"1317" "Bolivia" 3357 54
"1318" "Bolivia" 0 0
"1319" "Bolivia" 1063 23
"1320" "Bolivia" 1599 30
"1321" "Bolivia" 2369 50
"1322" "Bolivia" 2290 37
"1323" "Bolivia" 2356 64
"1324" "Bolivia" 2509 42
"1325" "Bolivia" 2834 66
"1326" "Bolivia" 2257 49
"1327" "Bolivia" 0 0
"1328" "Bolivia" 2617 69
"1329" "Bolivia" 2766 58
"1330" "Bolivia" 2858 87
"1331" "Bolivia" 3005 77
"1332" "Bolivia" 3583 108
"1333" "Bolivia" 0 0
"1334" "Bolivia" 5696 159
"1335" "Bolivia" 3213 102
"1336" "Bolivia" 3018 86
"1337" "Bolivia" 2990 65
"1338" "Bolivia" 2144 58
"1339" "Bolivia" 1760 36
"1340" "Bolivia" 2805 53
"1341" "Bolivia" 3439 115
"1342" "Bolivia" 3310 93
"1343" "Bolivia" 2429 100
"1344" "Bolivia" 3000 68
"1345" "Bolivia" 2277 81
"1346" "Bolivia" 1428 43
"1347" "Bolivia" 0 0
"1348" "Bolivia" 5813 153
"1349" "Bolivia" 0 0
"1350" "Bolivia" 7072 144
"1351" "Bolivia" 0 0
"1352" "Bolivia" 5300 164
"1353" "Bolivia" 1607 57
"1354" "Bolivia" 2152 72
"1355" "Bolivia" 2571 124
"1356" "Bolivia" 2836 88
"1357" "Bolivia" 2682 98
"1358" "Bolivia" 0 0
"1359" "Bolivia" 3766 164
"1360" "Bolivia" 1086 44
"1361" "Bolivia" 764 42
"1362" "Bolivia" 1667 69
"1363" "Bolivia" 2270 86
"1364" "Bolivia" 2430 85
"1365" "Bolivia" 2182 82
"1366" "Bolivia" 1653 55
"1367" "Bolivia" 922 30
"1368" "Bolivia" 1633 50
"1369" "Bolivia" 2055 71
"1370" "Bolivia" 2001 65
"1371" "Bolivia" 1662 55
"1372" "Bolivia" 1598 57
"1373" "Bolivia" 1206 41
"1374" "Bolivia" 878 31
"1375" "Bolivia" 1394 34
"1376" "Bolivia" 1851 28
"1377" "Bolivia" 1474 54
"1378" "Bolivia" 1537 59
"1379" "Bolivia" 0 0
"1380" "Bolivia" 2371 74
"1381" "Bolivia" 646 19
"1382" "Bolivia" 1195 31
"1383" "Bolivia" 1379 37
"1384" "Bolivia" 0 0
"1385" "Bolivia" 2764 88
"1386" "Bolivia" 0 0
"1387" "Bolivia" 2135 68
"1388" "Bolivia" 440 15
"1389" "Bolivia" 971 17
"1390" "Bolivia" 0 0
"1391" "Bolivia" 2226 71
"1392" "Bolivia" 967 30
"1393" "Bolivia" 1025 37
"1394" "Bolivia" 632 24
"1395" "Bolivia" 448 14
"1396" "Bolivia" 0 0
"1397" "Bolivia" 1601 65
"1398" "Bolivia" 905 38
"1399" "Bolivia" 1029 30
"1400" "Bolivia" 0 0
"1401" "Bolivia" 1548 37
"1402" "Bolivia" 393 18
"1403" "Bolivia" 639 20
"1404" "Bolivia" 727 23
"1405" "Bolivia" 832 28
"1406" "Bolivia" 698 25
"1407" "Bolivia" 0 0
"1408" "Bolivia" 467 24
"1409" "Bolivia" 434 12
"1410" "Bolivia" 975 33
"1411" "Bolivia" 0 0
"1412" "Bolivia" 1558 105
"1413" "Bolivia" 0 0
"1414" "Bolivia" 1402 43
"1415" "Bolivia" 0 0
"1416" "Bolivia" 797 33
"1417" "Bolivia" 0 0
"1418" "Bolivia" 1303 37
"1419" "Bolivia" 715 14
"1420" "Bolivia" 0 0
"1421" "Bolivia" 738 20
"1422" "Bolivia" 1210 40
"1423" "Bolivia" 249 6
"1424" "Bolivia" 488 11
"1425" "Bolivia" 590 17
"1426" "Bolivia" 682 20
"1427" "Bolivia" 530 21
"1428" "Bolivia" 0 0
"1429" "Bolivia" 869 31
"1430" "Bolivia" 254 9
"1431" "Bolivia" 411 18
"1432" "Bolivia" 412 23
"1433" "Bolivia" 461 21
"1434" "Bolivia" 419 13
"1435" "Bolivia" 0 0
"1436" "Bolivia" 750 21
"1437" "Bolivia" 171 5
"1438" "Bolivia" 0 0
"1439" "Bolivia" 435 2
"1440" "Bolivia" 403 15
"1441" "Bolivia" 396 12
"1442" "Bolivia" 379 17
"1443" "Bolivia" 371 10
"1444" "Bolivia" 371 19
"1445" "Bolivia" 0 0
"1446" "Bolivia" 577 16
"1447" "Bolivia" 420 13
"1448" "Bolivia" 0 0
"1449" "Bolivia" 668 32
"1450" "Bolivia" 250 6
"1451" "Bolivia" 150 5
"1452" "Bolivia" 286 5
"1453" "Bolivia" 290 8
"1454" "Bolivia" 308 9
"1455" "Bolivia" 347 7
"1456" "Bolivia" 264 8
"1457" "Bolivia" 195 2
"1458" "Bolivia" 105 2
"1459" "Bolivia" 307 7
"1460" "Bolivia" 446 9
"1461" "Bolivia" 442 10
"1462" "Bolivia" 355 9
"1463" "Bolivia" 378 15
"1464" "Bolivia" 0 0
"1465" "Bolivia" 356 12
"1466" "Bolivia" 437 4
"1467" "Bolivia" 431 4
"1468" "Bolivia" 503 5
"1469" "Bolivia" 0 0
"1470" "Bolivia" 472 5
"1471" "Bolivia" 410 9
"1472" "Bolivia" 303 6
"1473" "Bolivia" 386 8
"1474" "Bolivia" 480 3
"1475" "Bolivia" 556 5
"1476" "Bolivia" 0 0
"1477" "Bolivia" 993 13
"1478" "Bolivia" 0 0
"1479" "Bolivia" 504 10
"1480" "Bolivia" 480 0
"1481" "Bolivia" 0 43
"1482" "Bolivia" 1032 10
"1483" "Bolivia" 536 4
"1484" "Bolivia" 574 5
"1485" "Bolivia" 433 2
"1486" "Bolivia" 210 3
"1487" "Bolivia" 0 0
"1488" "Bolivia" 551 2
"1489" "Bolivia" 1384 8
"1490" "Bolivia" 0 0
"1491" "Bolivia" 606 4
"1492" "Bolivia" 1124 10
"1493" "Bolivia" 0 0
"1494" "Bolivia" 226 3
"1495" "Bolivia" 0 0
"1496" "Bolivia" 869 8
"1497" "Bolivia" 694 6
"1498" "Bolivia" 1856 18
"1499" "Bolivia" 0 0
"1500" "Bolivia" 673 4
"1501" "Bolivia" 364 3
"1502" "Bolivia" 604 3
"1503" "Bolivia" 799 6
"1504" "Bolivia" 1849 22
"1505" "Bolivia" 1012 6
"1506" "Bolivia" 0 0
"1507" "Bolivia" 955 13
"1508" "Bolivia" 776 5
"1509" "Bolivia" 926 8
"1510" "Bolivia" 1119 13
"1511" "Bolivia" 1074 6
"1512" "Bolivia" 0 0
"1513" "Bolivia" 1027 2
"1514" "Bolivia" 668 11
"1515" "Bolivia" 1294 18
"1516" "Bolivia" 1059 16
"1517" "Bolivia" 0 0
"1518" "Bolivia" 2328 25
"1519" "Bolivia" 1359 16
"1520" "Bolivia" 0 0
"1521" "Bolivia" 1357 24
"1522" "Bolivia" 0 0
"1523" "Bolivia" 1087 10
"1524" "Bolivia" 1088 17
"1525" "Bolivia" 1115 8
"1526" "Bolivia" 1107 9
"1527" "Bolivia" 1990 10
"1528" "Bolivia" 531 7
"1529" "Bolivia" 1276 25
"1530" "Bolivia" 1489 17
"1531" "Bolivia" 0 0
"1532" "Bolivia" 1737 12
"1533" "Bolivia" 1746 5
"1534" "Bolivia" 1878 24
"1535" "Bolivia" 1592 12
"1536" "Bolivia" 0 0
"1537" "Bolivia" 1891 13
"1538" "Bolivia" 1766 25
"1539" "Bolivia" 1800 17
"1540" "Bolivia" 2119 19
"1541" "Bolivia" 3174 37
"1542" "Bolivia" 889 12
"1543" "Bolivia" 0 0
"1544" "Bolivia" 4220 40
"1545" "Bolivia" 0 0
"1546" "Bolivia" 1909 16
"1547" "Bolivia" 4371 34
"1548" "Bolivia" 0 0
"1549" "Bolivia" 1355 16
"1550" "Bolivia" 1206 8
"1551" "Bolivia" 2882 22
"1552" "Bolivia" 4934 46
"1553" "Bolivia" 6149 28
"1554" "Bolivia" 7980 30
"1555" "Bolivia" 0 0
"1556" "Bolivia" 11278 42
"1557" "Bolivia" 11281 41
"1558" "Bolivia" 0 0
"1559" "Bolivia" 9242 47
"1560" "Bolivia" 10263 38
"1561" "Bolivia" 11002 40
"1562" "Bolivia" 19013 69
"1563" "Bolivia" 5334 26
"1564" "Bolivia" 8857 16
"1565" "Bolivia" 11213 57
"1566" "Bolivia" 14063 47
"1567" "Bolivia" 0 0
"1568" "Bolivia" 14160 46
"1569" "Bolivia" 0 0
"1570" "Bolivia" 23611 89
"1571" "Bolivia" 5265 16
"1572" "Bolivia" 9057 37
"1573" "Bolivia" 10835 86
"1574" "Bolivia" 20860 127
"1575" "Bolivia" 9590 66
"1576" "Bolivia" 0 0
"1577" "Bolivia" 0 0
"1578" "Bolivia" 15906 101
"1579" "Bolivia" 7649 49
"1580" "Bolivia" 6938 54
"1581" "Bolivia" 6587 50
"1582" "Bolivia" 0 0
"1583" "Bolivia" 5423 41
"1584" "Bolivia" 5100 54
"1585" "Bolivia" 3425 32
"1586" "Bolivia" 3825 60
"1587" "Bolivia" 4145 34
"1588" "Bolivia" 3396 28
"1589" "Bolivia" 0 0
"1590" "Bolivia" 4678 56
"1591" "Bolivia" 0 0
"1592" "Bolivia" 3157 42
"1593" "Bolivia" 0 0
"1594" "Bolivia" 4016 48
"1595" "Bolivia" 0 0
"1596" "Bolivia" 1969 21
"1597" "Bolivia" 1758 21
"1598" "Bolivia" 733 23
"1599" "Bolivia" 1622 30
"1600" "Bolivia" 1104 17
"1601" "Bolivia" 981 11
"1602" "Bolivia" 0 0
"1603" "Bolivia" 1086 16
"1604" "Bolivia" 869 9
"1605" "Bolivia" 467 5
"1606" "Bolivia" 909 14
"1607" "Bolivia" 692 14
"1608" "Bolivia" 739 6
"1609" "Bolivia" 0 0
"1610" "Bolivia" 686 8
"1611" "Bolivia" 511 5
"1612" "Bolivia" 175 7
"1613" "Bolivia" 172 12
"1614" "Bolivia" 117 3
"1615" "Bolivia" 263 2
"1616" "Bolivia" 425 10
"1617" "Bolivia" 0 0
"1618" "Bolivia" 351 2
"1619" "Bolivia" 547 8
"1620" "Bolivia" 0 0
"1621" "Bolivia" 326 6
"1622" "Bolivia" 891 1
"1623" "Bolivia" 429 2
"1624" "Bolivia" 354 1
"1625" "Bolivia" 253 0
"1626" "Bolivia" 138 0
"1627" "Bolivia" 0 0
"1628" "Bolivia" 481 2
"1629" "Bolivia" 494 1
"1630" "Bolivia" 477 1
"1631" "Bolivia" 583 5
"1632" "Bolivia" 0 0
"1633" "Bolivia" 173 0
"1634" "Bolivia" 302 1
"1635" "Bolivia" 0 0
"1636" "Bolivia" 261 0
"1637" "Bolivia" 297 1
"1638" "Bolivia" 288 3
"1639" "Bolivia" 263 0
"1640" "Bolivia" 259 0
"1641" "Bolivia" 220 2
"1642" "Bolivia" 165 405
"1643" "Bolivia" 191 0
"1644" "Bolivia" 0 0
"1645" "Bolivia" 373 1
"1646" "Bolivia" 132 1
"1647" "Bolivia" 49 0
"1648" "Bolivia" 0 0
"1649" "Bolivia" 252 1
"1650" "Bolivia" 0 0
"1651" "Bolivia" 313 2
"1652" "Bolivia" 0 0
"1653" "Bolivia" 244 0
"1654" "Bolivia" 0 0
"1655" "Bolivia" 171 0
"1656" "Bolivia" 107 0
"1657" "Bolivia" 93 2
"1658" "Bolivia" 99 0
"1659" "Bolivia" 0 0
"1660" "Bolivia" 112 2
"1661" "Bolivia" 20 0
"1662" "Bolivia" 0 0
"1663" "Bolivia" 121 1
"1664" "Bolivia" 97 1
"1665" "Bolivia" 86 1
"1666" "Bolivia" 82 1
"1667" "Bolivia" 0 0
"1668" "Bolivia" 152 1
"1669" "Bolivia" 33 0
"1670" "Bolivia" 178 1
"1671" "Bolivia" 101 1
"1672" "Bolivia" 0 0
"1673" "Bolivia" 125 0
"1674" "Bolivia" 91 0
"1675" "Bolivia" 100 13
"1676" "Bolivia" 0 0
"1677" "Bolivia" 23 0
"1678" "Bolivia" 53 0
"1679" "Bolivia" 62 1
"1680" "Bolivia" 143 1
"1681" "Bolivia" 73 0
"1682" "Bolivia" 25 0
"1683" "Bolivia" 0 0
"1684" "Bolivia" 77 0
"1685" "Bolivia" 290 1
"1686" "Bolivia" 0 0
"1687" "Bolivia" 174 0
"1688" "Bolivia" 152 17
"1689" "Bolivia" 0 0
"1690" "Bolivia" 187 0
"1691" "Bolivia" 129 0
"1692" "Bolivia" 0 0
"1693" "Bolivia" 281 0
"1694" "Bolivia" 270 0
"1695" "Bolivia" 211 1
"1696" "Bolivia" 0 0
"1697" "Bolivia" 83 1
"1698" "Bolivia" 460 0
"1699" "Bolivia" 0 0
"1700" "Bolivia" 191 1
"1701" "Bolivia" 425 1
"1702" "Bolivia" 142 0
"1703" "Bolivia" 134 0
"1704" "Bolivia" 203 1
"1705" "Bolivia" 0 0
"1706" "Bolivia" 510 0
"1707" "Bolivia" 0 0
"1708" "Bolivia" 547 0
"1709" "Bolivia" 0 0
"1710" "Bolivia" 215 1
"1711" "Bolivia" 382 0
"1712" "Bolivia" 316 0
"1713" "Bolivia" 356 1
"1714" "Bolivia" 447 0
"1715" "Bolivia" 0 0
"1716" "Bolivia" 637 1
"1717" "Bolivia" 201 0
"1718" "Bolivia" 396 0
"1719" "Bolivia" 493 0
"1720" "Bolivia" 512 0
"1721" "Bolivia" 378 0
"1722" "Bolivia" 575 0
"1723" "Bolivia" 0 0
"1724" "Bolivia" 673 0
"1725" "Bolivia" 592 1
"1726" "Bolivia" 0 0
"1727" "Bolivia" 1445 0
"1728" "Bolivia" 1014 0
"1729" "Bolivia" 1186 0
"1730" "Bolivia" 858 1
"1731" "Bolivia" 509 0
"1732" "Bolivia" 0 0
"1733" "Bolivia" 1017 0
"1734" "Bolivia" 2975 0
"1735" "Bolivia" 1622 0
"1736" "Bolivia" 1732 2
"1737" "Bolivia" 0 0
"1738" "Bolivia" 1094 2
"1739" "Bolivia" 2411 1
"1740" "Bolivia" 0 0
"1741" "Bolivia" 4747 5
"1742" "Bolivia" 2910 0
"1743" "Bolivia" 0 0
"1744" "Bolivia" 2695 1
"1745" "Bolivia" 1979 5
"1746" "Bolivia" 4369 1
"1747" "Bolivia" 0 0
"1748" "Bolivia" 7974 7
"1749" "Bolivia" 4150 2
"1750" "Bolivia" 0 0
"1751" "Bolivia" 7433 0
"1752" "Bolivia" 1440 3
"1753" "Bolivia" 0 0
"1754" "Bolivia" 4353 7
"1755" "Bolivia" 11625 10
"1756" "Bolivia" 6050 8
"1757" "Bolivia" 5935 6
"1758" "Bolivia" 3598 4
"1759" "Bolivia" 2187 4
"1760" "Bolivia" 4519 4
"1761" "Bolivia" 6333 7
"1762" "Bolivia" 6426 4
"1763" "Bolivia" 6014 9
"1764" "Bolivia" 5331 8
"1765" "Bolivia" 3570 3
"1766" "Bolivia" 1907 5
"1767" "Bolivia" 0 0
"1768" "Bolivia" 9698 11
"1769" "Bolivia" 0 0
"1770" "Bolivia" 9180 11
"1771" "Bolivia" 4106 6
"1772" "Bolivia" 2288 2
"1773" "Bolivia" 1633 4
"1774" "Bolivia" 2933 7
"1775" "Bolivia" 3183 8
"1776" "Bolivia" 3072 3
"1777" "Bolivia" 3222 7
"1778" "Bolivia" 0 0
"1779" "Bolivia" 2556 6
"1780" "Bolivia" 1835 3
"1781" "Bolivia" 2807 15
"1782" "Bolivia" 2334 6
"1783" "Bolivia" 1944 5
"1784" "Bolivia" 0 0
"1785" "Bolivia" 1706 9
"1786" "Bolivia" 2523 4
"1787" "Bolivia" 698 3
"1788" "Bolivia" 1067 4
"1789" "Bolivia" 1338 2
"1790" "Bolivia" 0 0
"1791" "Bolivia" 1221 6
"1792" "Bolivia" 1183 3
"1793" "Bolivia" 1691 8
"1794" "Bolivia" 394 1
"1795" "Bolivia" 0 0
"1796" "Bolivia" 1540 3
"1797" "Bolivia" 0 0
"1798" "Bolivia" 1356 3
"1799" "Bolivia" 548 4
"1800" "Bolivia" 333 3
"1801" "Bolivia" 213 1
"1802" "Bolivia" 0 0
